dhlabid,title,year,city
202621739,norskkundgjoerelsestidende,1910,Oslo
201629227,stjordalensblad,1910,Stjørdal
200866159,kongsbergdagblad,1910,Kongsberg
200790924,hedemarkensamtstidende,1910,Hamar
200027843,agder,1910,
200623965,fremtiden,1910,Drammen
200602386,fremover,1910,Narvik
200310953,dagbladet,1910,Oslo
202541164,mossavis,1910,Moss
203455564,vestfoldsandefjordatten,1910,
201993062,arbeidet,1910,Bergen
202541078,mossavis,1910,Moss
202554154,namdalensblad,1910,
202495469,lindesnes,1910,Mandal
202790766,soendmoerefolkeblad,1910,
200454967,faedrelandsvennen,1910,Kristiansand
202302447,grimstadposten,1910,
200811170,helgelandsblad,1910,
200752814,harstadtidende,1910,Harstad
202302450,grimstadposten,1910,
202410632,hordalandfolkeblad,1910,Kvam
201993105,arbeidet,1910,Bergen
201797888,trondhjemsadresseavis,1910,Trondheim
202541173,mossavis,1910,Moss
201035794,morgenbladet,1910,Oslo
201992952,arbeidet,1910,Bergen
201967697,akershus,1910,Lillestrøm
202756659,romsdalstidende,1910,
202521386,moldeannonceblad,1910,
202495450,lindesnes,1910,Mandal
204599432,Bergensposten Fram (Bergen 1892-1893) ,1910,Bergen
200667793,glommendalen,1910,Kongsvinger
202474840,kristiansundspostenatten,1910,
201035747,morgenbladet,1910,Oslo
201556851,socialdemokraten,1910,Oslo
201671715,svelviksposten,1910,Drammen
201316145,ofotenstidende,1910,Narvik
200676449,grimstadadressetiden,1910,Grimstad
202012932,baerumogaskersblad,1910,
200601710,fredriksstadtilskuer,1910,Fredrikstad
201671723,svelviksposten,1910,Drammen
200525880,finnmarksposten,1910,Nordkapp
201572929,sogningen,1910,Sogndal
200311141,dagbladet,1910,Oslo
201505851,sandefjordsblad,1910,Sandefjord
202609844,nordtroenderen,1910,
202505759,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
201477524,romsdalsbudstikke,1910,Molde
202554132,namdalensblad,1910,
202181462,farsundsavis,1910,Farsund
200886175,kysten,1910,Oslo
204715761,Laagendalsposten ,1910,Kongsberg
202023510,bergensaftenbladbergenattenattini,1910,Bergen
202579915,nordlandsfolkeblad,1910,
203386854,sarpen,1910,
202944274,aftenposten,1910,Oslo
204293454,vestoplaendingen,1910,
201345602,osterdolen,1910,Tynset
202585484,nordlandsposten,1910,Bodø
202944839,aftenposten,1910,Oslo
203118907,indherred,1910,Steinkjer
200217434,bergenstidende,1910,Bergen
201505867,sandefjordsblad,1910,Sandefjord
201967676,akershus,1910,Lillestrøm
201797988,trondhjemsadresseavis,1910,Trondheim
200601575,fredriksstadtilskuer,1910,Fredrikstad
200623864,fremtiden,1910,Drammen
203303005,buskerudsamtstidendedrammen,1910,
202541194,mossavis,1910,Moss
203117038,indheredsposten,1910,
201557016,socialdemokraten,1910,Oslo
202222959,folketidendetrondheimattennittien,1910,Trondheim
202050497,bodotidende,1910,Bodø
204241542,gudbrandsdalensfolkebladgjoevik,1910,
200562556,flekkefjordsposten,1910,
204293380,vestoplaendingen,1910,
201993169,arbeidet,1910,Bergen
200642801,gjengangeren,1910,Horten
202474877,kristiansundspostenatten,1910,
200831135,indresmaalenenesavis,1910,Indre Østfold
204241589,gudbrandsdalensfolkebladgjoevik,1910,
203358758,oevresmaalenene,1910,Indre Østfold
203198803,stavangeraftenblad,1910,Stavanger
203165816,nordrebergenhusamtstidende,1910,Kinn
200217463,bergenstidende,1910,Bergen
201979091,akersposten,1910,Oslo
200694086,gudbrandsdoelen,1910,Lillehammer
201316105,ofotenstidende,1910,Narvik
200217436,bergenstidende,1910,Bergen
202609760,nordtroenderen,1910,
202585519,nordlandsposten,1910,Bodø
202158931,egersundsposten,1910,Eigersund
202521424,moldeannonceblad,1910,
202040752,bergensannoncetidende,1910,
201035520,morgenbladet,1910,Oslo
201471541,romsdalsamtstidende,1910,Kristiansund
202521400,moldeannonceblad,1910,
201992880,arbeidet,1910,Bergen
202474878,kristiansundspostenatten,1910,
203198755,stavangeraftenblad,1910,Stavanger
202944556,aftenposten,1910,Oslo
203908040,buskerudsblad,1910,
200790921,hedemarkensamtstidende,1910,Hamar
202621995,norskkundgjoerelsestidende,1910,Oslo
202059987,breviksposten,1910,Porsgrunn
201276455,norgessjoefartstidende,1910,Oslo
203455597,vestfoldsandefjordatten,1910,
201572940,sogningen,1910,Sogndal
202479213,landmandsposten,1910,
202050570,bodotidende,1910,Bodø
201798060,trondhjemsadresseavis,1910,Trondheim
201452178,romerikesblad,1910,Lillestrøm
202023354,bergensaftenbladbergenattenattini,1910,Bergen
204293426,vestoplaendingen,1910,
202579931,nordlandsfolkeblad,1910,
201600307,solungen,1910,Kongsvinger
202222768,folketidendetrondheimattennittien,1910,Trondheim
203411692,soloerposten,1910,
202495498,lindesnes,1910,Mandal
202242386,fredrikshaldstilskuer,1910,Halden
204374167,Hamar Stiftstidende ,1910,Hamar
201217570,nordlys,1910,Tromsø
204387329,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
203153704,nordenfjeldsktidende,1910,Levanger
203455751,vestfoldsandefjordatten,1910,
203020006,askerogbaerumsbudstikke,1910,Bærum
202023260,bergensaftenbladbergenattenattini,1910,Bergen
200601746,fredriksstadtilskuer,1910,Fredrikstad
203125184,indtrondelagen,1910,
203302870,buskerudsamtstidendedrammen,1910,
204361520,Hamar Stiftstidende ,1910,Hamar
201797844,trondhjemsadresseavis,1910,Trondheim
201035552,morgenbladet,1910,Oslo
204487122,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
203020049,askerogbaerumsbudstikke,1910,Bærum
201950705,agderposten,1910,Arendal
203358861,oevresmaalenene,1910,Indre Østfold
204618035,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
202059965,breviksposten,1910,Porsgrunn
201152821,nedenaesamtstidende,1910,Risør
203198799,stavangeraftenblad,1910,Stavanger
200601468,fredriksstadtilskuer,1910,Fredrikstad
200311130,dagbladet,1910,Oslo
201798045,trondhjemsadresseavis,1910,Trondheim
202536109,mossaftenblad,1910,
200253800,bratsbergdemokraten,1910,Skien
202041013,bergensannoncetidende,1910,
200676450,grimstadadressetiden,1910,Grimstad
202302530,grimstadposten,1910,
201505979,sandefjordsblad,1910,Sandefjord
200601514,fredriksstadtilskuer,1910,Fredrikstad
201035638,morgenbladet,1910,Oslo
201941517,vortlandosloattennitti,1910,Oslo
203756611,aftenpostenukensnytt,1910,
201309898,oeieren,1910,
201797877,trondhjemsadresseavis,1910,Trondheim
200928311,lillesandsposten,1910,Lillesand
201452124,romerikesblad,1910,Lillestrøm
201276462,norgessjoefartstidende,1910,Oslo
202424300,indlandsposten,1910,
200885925,kysten,1910,Oslo
201973527,akershusfolkebladdroebak,1910,Oslo
202500277,listerfarsundatten,1910,
200217399,bergenstidende,1910,Bergen
203433368,tvedestrandogomegnsavis,1910,
200752849,harstadtidende,1910,Harstad
200642879,gjengangeren,1910,Horten
200027877,agder,1910,
200454879,faedrelandsvennen,1910,Kristiansand
200601726,fredriksstadtilskuer,1910,Fredrikstad
202222868,folketidendetrondheimattennittien,1910,Trondheim
203455703,vestfoldsandefjordatten,1910,
202222715,folketidendetrondheimattennittien,1910,Trondheim
203463150,vossavis,1910,
203125291,indtrondelagen,1910,
201594599,sognstidend,1910,Sogndal
200311073,dagbladet,1910,Oslo
202050547,bodotidende,1910,Bodø
203125233,indtrondelagen,1910,
201505996,sandefjordsblad,1910,Sandefjord
200217534,bergenstidende,1910,Bergen
203850237,lofotposten,1910,
202410679,hordalandfolkeblad,1910,Kvam
200358146,dagensnytt,1910,
200642946,gjengangeren,1910,Horten
204241522,gudbrandsdalensfolkebladgjoevik,1910,
203199007,stavangeraftenblad,1910,Stavanger
203396244,skotfosavisnittennullen,1910,
201035784,morgenbladet,1910,Oslo
202521381,moldeannonceblad,1910,
201979050,akersposten,1910,Oslo
202483319,langesundsposten,1910,
200928362,lillesandsposten,1910,Lillesand
200667816,glommendalen,1910,Kongsvinger
204650075,Hamar Stiftstidende ,1910,Hamar
201797904,trondhjemsadresseavis,1910,Trondheim
202521436,moldeannonceblad,1910,
200811169,helgelandsblad,1910,
202500388,listerfarsundatten,1910,
200831088,indresmaalenenesavis,1910,Indre Østfold
200311012,dagbladet,1910,Oslo
200454916,faedrelandsvennen,1910,Kristiansand
202609726,nordtroenderen,1910,
200044408,agderposten,1910,Arendal
201505849,sandefjordsblad,1910,Sandefjord
200831023,indresmaalenenesavis,1910,Indre Østfold
201775805,tromsoeposten,1910,Tromsø
202579926,nordlandsfolkeblad,1910,
203539776,helgeland,1910,
202040988,bergensannoncetidende,1910,
202452209,jarlsbergoglarviksamtstidende,1910,Larvik
202568277,nordfjord,1910,
200454929,faedrelandsvennen,1910,Kristiansand
202479203,landmandsposten,1910,
201035830,morgenbladet,1910,Oslo
200886205,kysten,1910,Oslo
203455841,vestfoldsandefjordatten,1910,
203198876,stavangeraftenblad,1910,Stavanger
202242353,fredrikshaldstilskuer,1910,Halden
200602389,fremover,1910,Narvik
200525865,finnmarksposten,1910,Nordkapp
200831111,indresmaalenenesavis,1910,Indre Østfold
204453236,Hamar Stiftstidende ,1910,Hamar
200455057,faedrelandsvennen,1910,Kristiansand
202483330,langesundsposten,1910,
200790856,hedemarkensamtstidende,1910,Hamar
201434744,rogalandnittensju,1910,Stavanger
204585071,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
201109402,mosstilskuer,1910,Moss
201534666,selbyggen,1910,Selbu
200886148,kysten,1910,Oslo
201973535,akershusfolkebladdroebak,1910,Oslo
201477533,romsdalsbudstikke,1910,Molde
203463174,vossavis,1910,
200027888,agder,1910,
200886172,kysten,1910,Oslo
200642964,gjengangeren,1910,Horten
202059948,breviksposten,1910,Porsgrunn
202756636,romsdalstidende,1910,
203125183,indtrondelagen,1910,
201967741,akershus,1910,Lillestrøm
200911555,lillehammertilskuer,1910,Lillehammer
202452025,jarlsbergoglarviksamtstidende,1910,Larvik
200752859,harstadtidende,1910,Harstad
200217450,bergenstidende,1910,Bergen
204724486,Laagendalsposten ,1910,Kongsberg
202756602,romsdalstidende,1910,
203955152,buskerudsblad,1910,
202452120,jarlsbergoglarviksamtstidende,1910,Larvik
201035634,morgenbladet,1910,Oslo
201345576,osterdolen,1910,Tynset
202500275,listerfarsundatten,1910,
200642847,gjengangeren,1910,Horten
203433311,tvedestrandogomegnsavis,1910,
204439357,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200811183,helgelandsblad,1910,
202585513,nordlandsposten,1910,Bodø
200911559,lillehammertilskuer,1910,Lillehammer
202944236,aftenposten,1910,Oslo
202023388,bergensaftenbladbergenattenattini,1910,Bergen
202222846,folketidendetrondheimattennittien,1910,Trondheim
202050580,bodotidende,1910,Bodø
204319029,gjoviksbladattenattifire,1910,
203168034,nordrebergenhusfolkeblad,1910,Kinn
202181398,farsundsavis,1910,Farsund
201109399,mosstilskuer,1910,Moss
202944787,aftenposten,1910,Oslo
200044394,agderposten,1910,Arendal
201967597,akershus,1910,Lillestrøm
203912475,salten,1910,
203302867,buskerudsamtstidendedrammen,1910,
200564536,foerstemai,1910,Stavanger
203502926,oerebladet,1910,
202521423,moldeannonceblad,1910,
200866100,kongsbergdagblad,1910,Kongsberg
202483365,langesundsposten,1910,
202239804,fredrikshaldsavis,1910,
203019997,askerogbaerumsbudstikke,1910,Bærum
203942553,aftenpostenukensnytt,1910,
200044464,agderposten,1910,Arendal
201797739,trondhjemsadresseavis,1910,Trondheim
202541200,mossavis,1910,Moss
202059912,breviksposten,1910,Porsgrunn
201477506,romsdalsbudstikke,1910,Molde
201309896,oeieren,1910,
202479180,landmandsposten,1910,
203411602,soloerposten,1910,
203198789,stavangeraftenblad,1910,Stavanger
201557010,socialdemokraten,1910,Oslo
203386765,sarpen,1910,
201775737,tromsoeposten,1910,Tromsø
201556868,socialdemokraten,1910,Oslo
200911613,lillehammertilskuer,1910,Lillehammer
203803913,oerebladet,1910,
200911629,lillehammertilskuer,1910,Lillehammer
204293479,vestoplaendingen,1910,
201797842,trondhjemsadresseavis,1910,Trondheim
204293453,vestoplaendingen,1910,
203826882,buskerudsblad,1910,
204241618,gudbrandsdalensfolkebladgjoevik,1910,
204293422,vestoplaendingen,1910,
200217347,bergenstidende,1910,Bergen
202495478,lindesnes,1910,Mandal
204319019,gjoviksbladattenattifire,1910,
202601752,nordretrondhjemsamtstidende,1910,
203884146,oerebladet,1910,
200676374,grimstadadressetiden,1910,Grimstad
200311182,dagbladet,1910,Oslo
203303043,buskerudsamtstidendedrammen,1910,
201572984,sogningen,1910,Sogndal
200601521,fredriksstadtilskuer,1910,Fredrikstad
201557048,socialdemokraten,1910,Oslo
201560778,soendretrondhjemsamtstidende,1910,Orkdal
203816305,buskerudsblad,1910,
200642808,gjengangeren,1910,Horten
200752864,harstadtidende,1910,Harstad
202609815,nordtroenderen,1910,
203711208,nordland,1910,
202944824,aftenposten,1910,Oslo
200311107,dagbladet,1910,Oslo
200602375,fremover,1910,Narvik
201452146,romerikesblad,1910,Lillestrøm
204569062,Hamar Stiftstidende ,1910,Hamar
200694082,gudbrandsdoelen,1910,Lillehammer
201035395,morgenbladet,1910,Oslo
203198837,stavangeraftenblad,1910,Stavanger
200310946,dagbladet,1910,Oslo
201194365,nordlandsposten,1910,Bodø
202452039,jarlsbergoglarviksamtstidende,1910,Larvik
200562490,flekkefjordsposten,1910,
200676436,grimstadadressetiden,1910,Grimstad
203358769,oevresmaalenene,1910,Indre Østfold
204241597,gudbrandsdalensfolkebladgjoevik,1910,
200694057,gudbrandsdoelen,1910,Lillehammer
202944424,aftenposten,1910,Oslo
200217406,bergenstidende,1910,Bergen
202479160,landmandsposten,1910,
202474944,kristiansundspostenatten,1910,
200694023,gudbrandsdoelen,1910,Lillehammer
202012902,baerumogaskersblad,1910,
200601459,fredriksstadtilskuer,1910,Fredrikstad
201309837,oeieren,1910,
201316166,ofotenstidende,1910,Narvik
201035528,morgenbladet,1910,Oslo
201798067,trondhjemsadresseavis,1910,Trondheim
201035420,morgenbladet,1910,Oslo
201556749,socialdemokraten,1910,Oslo
201276509,norgessjoefartstidende,1910,Oslo
203393433,senjensbladnittennullsju,1910,
201035906,morgenbladet,1910,Oslo
201572995,sogningen,1910,Sogndal
201629288,stjordalensblad,1910,Stjørdal
203644815,lofotposten,1910,
202500377,listerfarsundatten,1910,
201975006,akershuspostenlillestroemnitten,1910,Lørenskog
200311123,dagbladet,1910,Oslo
200928333,lillesandsposten,1910,Lillesand
201600251,solungen,1910,Kongsvinger
200217497,bergenstidende,1910,Bergen
202222980,folketidendetrondheimattennittien,1910,Trondheim
202521390,moldeannonceblad,1910,
202483311,langesundsposten,1910,
203455575,vestfoldsandefjordatten,1910,
202050515,bodotidende,1910,Bodø
202642170,oplandenesavis,1910,Hamar
203970144,nordland,1910,
201781595,tromsoestiftstidende,1910,Tromsø
202786886,skandinaven,1910,
201993102,arbeidet,1910,Bergen
200525847,finnmarksposten,1910,Nordkapp
202589629,nordlendingen,1910,
200866228,kongsbergdagblad,1910,Kongsberg
202040797,bergensannoncetidende,1910,
204293370,vestoplaendingen,1910,
203455741,vestfoldsandefjordatten,1910,
202023357,bergensaftenbladbergenattenattini,1910,Bergen
201035367,morgenbladet,1910,Oslo
200602358,fremover,1910,Narvik
202222864,folketidendetrondheimattennittien,1910,Trondheim
200253793,bratsbergdemokraten,1910,Skien
202790745,soendmoerefolkeblad,1910,
203860323,lofotposten,1910,
204733880,Laagendalsposten ,1910,Kongsberg
203886273,salten,1910,
202944911,aftenposten,1910,Oslo
200752894,harstadtidende,1910,Harstad
202944844,aftenposten,1910,Oslo
202483291,langesundsposten,1910,
201556773,socialdemokraten,1910,Oslo
201109417,mosstilskuer,1910,Moss
200601722,fredriksstadtilskuer,1910,Fredrikstad
202059946,breviksposten,1910,Porsgrunn
203117045,indheredsposten,1910,
200564477,foerstemai,1910,Stavanger
200667751,glommendalen,1910,Kongsvinger
201600177,solungen,1910,Kongsvinger
202452113,jarlsbergoglarviksamtstidende,1910,Larvik
202500393,listerfarsundatten,1910,
204241563,gudbrandsdalensfolkebladgjoevik,1910,
201452132,romerikesblad,1910,Lillestrøm
203496286,lofotposten,1910,
201276448,norgessjoefartstidende,1910,Oslo
202944310,aftenposten,1910,Oslo
202302527,grimstadposten,1910,
203411558,soloerposten,1910,
202060000,breviksposten,1910,Porsgrunn
202302507,grimstadposten,1910,
201833921,valdres,1910,Nord-Aurdal
203199003,stavangeraftenblad,1910,Stavanger
200928404,lillesandsposten,1910,Lillesand
203455790,vestfoldsandefjordatten,1910,
201035454,morgenbladet,1910,Oslo
201170426,nordkapp,1910,
203455791,vestfoldsandefjordatten,1910,
200811207,helgelandsblad,1910,
200694051,gudbrandsdoelen,1910,Lillehammer
202568324,nordfjord,1910,
203153823,nordenfjeldsktidende,1910,Levanger
202495564,lindesnes,1910,Mandal
203125201,indtrondelagen,1910,
204151384,fjordenestidende,1910,
202756640,romsdalstidende,1910,
202059955,breviksposten,1910,Porsgrunn
200831057,indresmaalenenesavis,1910,Indre Østfold
200358256,dagensnytt,1910,
200602347,fremover,1910,Narvik
200217315,bergenstidende,1910,Bergen
202495595,lindesnes,1910,Mandal
200217664,bergenstidende,1910,Bergen
203430453,tunsbergeren,1910,
203198970,stavangeraftenblad,1910,Stavanger
201967685,akershus,1910,Lillestrøm
201797983,trondhjemsadresseavis,1910,Trondheim
202601770,nordretrondhjemsamtstidende,1910,
201600230,solungen,1910,Kongsvinger
202579902,nordlandsfolkeblad,1910,
200310962,dagbladet,1910,Oslo
202589611,nordlendingen,1910,
200667802,glommendalen,1910,Kongsvinger
200831069,indresmaalenenesavis,1910,Indre Østfold
203117040,indheredsposten,1910,
203303144,buskerudsamtstidendedrammen,1910,
201035810,morgenbladet,1910,Oslo
200694094,gudbrandsdoelen,1910,Lillehammer
201967607,akershus,1910,Lillestrøm
201556838,socialdemokraten,1910,Oslo
200217390,bergenstidende,1910,Bergen
201992945,arbeidet,1910,Bergen
202790770,soendmoerefolkeblad,1910,
200866182,kongsbergdagblad,1910,Kongsberg
201629230,stjordalensblad,1910,Stjørdal
204319107,gjoviksbladattenattifire,1910,
200027820,agder,1910,
202944785,aftenposten,1910,Oslo
203738401,buskerudsblad,1910,
202040788,bergensannoncetidende,1910,
202410656,hordalandfolkeblad,1910,Kvam
202642224,oplandenesavis,1910,Hamar
202556370,namdalensfolkeblad,1910,
201477476,romsdalsbudstikke,1910,Molde
201035858,morgenbladet,1910,Oslo
201152887,nedenaesamtstidende,1910,Risør
200217340,bergenstidende,1910,Bergen
200676492,grimstadadressetiden,1910,Grimstad
200358275,dagensnytt,1910,
202050517,bodotidende,1910,Bodø
200911541,lillehammertilskuer,1910,Lillehammer
203906763,oerebladet,1910,
202944503,aftenposten,1910,Oslo
203303057,buskerudsamtstidendedrammen,1910,
202012878,baerumogaskersblad,1910,
200027793,agder,1910,
202222765,folketidendetrondheimattennittien,1910,Trondheim
200623929,fremtiden,1910,Drammen
202944380,aftenposten,1910,Oslo
201798062,trondhjemsadresseavis,1910,Trondheim
200623933,fremtiden,1910,Drammen
200455168,faedrelandsvennen,1910,Kristiansand
200928369,lillesandsposten,1910,Lillesand
203691925,oerebladet,1910,
201152833,nedenaesamtstidende,1910,Risør
201505929,sandefjordsblad,1910,Sandefjord
200694036,gudbrandsdoelen,1910,Lillehammer
203393449,senjensbladnittennullsju,1910,
204528770,Hamar Stiftstidende ,1910,Hamar
201967669,akershus,1910,Lillestrøm
200886196,kysten,1910,Oslo
202059977,breviksposten,1910,Porsgrunn
202040919,bergensannoncetidende,1910,
200866127,kongsbergdagblad,1910,Kongsberg
200525848,finnmarksposten,1910,Nordkapp
201950851,agderposten,1910,Arendal
201556926,socialdemokraten,1910,Oslo
202479200,landmandsposten,1910,
202601674,nordretrondhjemsamtstidende,1910,
200044416,agderposten,1910,Arendal
202944307,aftenposten,1910,Oslo
200310825,dagbladet,1910,Oslo
202756610,romsdalstidende,1910,
201992897,arbeidet,1910,Bergen
200217528,bergenstidende,1910,Bergen
204699072,Laagendalsposten ,1910,Kongsberg
